发送时间戳,当前时间戳,延迟差(ms)
1733300557668,1733300557703,35
1733300557636,1733300557703,67
1733300557620,1733300557703,83
1733300557668,1733300557703,35
1733300557639,1733300557703,64
1733300557671,1733300557704,33
1733300557645,1733300557704,59
1733300557596,1733300557704,108
1733300557670,1733300557704,34
1733300557619,1733300557704,85
1733300557601,1733300557705,104
1733300557653,1733300557705,52
1733300557625,1733300557705,80
1733300557663,1733300557705,42
1733300557651,1733300557706,55
1733300557657,1733300557706,49
1733300557652,1733300557706,54
1733300557672,1733300557706,34
1733300557631,1733300557706,75
1733300557671,1733300557706,35
1733300557671,1733300557707,36
1733300557668,1733300557707,39
1733300557655,1733300557707,52
1733300557674,1733300557707,33
1733300557646,1733300557707,61
1733300557631,1733300557707,76
1733300557635,1733300557708,73
1733300557673,1733300557708,35
1733300557667,1733300557708,41
1733300557653,1733300557708,55
1733300557657,1733300557708,51
1733300557678,1733300557708,30
1733300557673,1733300557709,36
1733300557667,1733300557709,42
1733300557679,1733300557709,30
1733300557672,1733300557709,37
1733300557681,1733300557710,29
1733300557683,1733300557710,27
1733300557684,1733300557710,26
1733300557685,1733300557710,25
1733300557686,1733300557711,25
1733300557687,1733300557711,24
1733300557687,1733300557711,24
1733300557688,1733300557711,23
1733300557689,1733300557712,23
1733300557689,1733300557712,23
1733300557691,1733300557712,21
1733300557693,1733300557713,20
1733300557694,1733300557713,19
1733300557694,1733300557714,20
1733300557694,1733300557714,20
1733300557694,1733300557714,20
1733300557696,1733300557714,18
1733300557695,1733300557714,19
1733300557696,1733300557715,19
1733300557696,1733300557715,19
1733300557698,1733300557715,17
1733300557698,1733300557716,18
1733300557698,1733300557716,18
1733300557701,1733300557716,15
1733300557704,1733300557716,12
1733300557698,1733300557716,18
1733300557701,1733300557717,16
1733300557701,1733300557717,16
1733300557704,1733300557717,13
1733300557719,1733300557885,166
1733300557763,1733300557885,122
1733300557718,1733300557885,167
1733300557719,1733300557972,253
1733300557719,1733300557972,253
1733300557784,1733300557973,189
1733300557778,1733300557973,195
1733300557777,1733300557973,196
1733300557720,1733300557973,253
1733300557777,1733300557974,197
1733300557817,1733300557974,157
1733300557719,1733300558151,432
1733300557724,1733300558163,439
1733300557764,1733300558196,432
1733300557827,1733300558196,369
1733300557814,1733300558196,382
1733300557719,1733300558230,511
1733300557819,1733300558231,412
1733300557796,1733300558231,435
1733300557765,1733300558232,467
1733300557720,1733300558232,512
1733300557773,1733300558232,459
1733300557764,1733300558236,472
1733300557818,1733300558238,420
1733300557777,1733300558238,461
1733300557776,1733300558239,463
1733300557820,1733300558242,422
1733300557764,1733300558242,478
1733300557773,1733300558260,487
1733300557785,1733300558261,476
1733300557813,1733300558261,448
1733300557793,1733300558263,470
1733300557718,1733300558264,546
1733300557787,1733300558264,477
1733300557926,1733300558272,346
1733300557817,1733300558288,471
1733300557722,1733300558288,566
1733300557838,1733300558289,451
1733300557813,1733300558291,478
1733300557772,1733300558292,520
1733300557906,1733300558293,387
1733300557823,1733300558306,483
1733300557771,1733300558306,535
1733300557764,1733300558306,542
1733300557772,1733300558307,535
1733300557722,1733300558307,585
1733300557899,1733300558307,408
1733300557815,1733300558307,492
1733300557719,1733300558310,591
1733300557818,1733300558322,504
1733300557823,1733300558322,499
1733300557813,1733300558322,509
1733300557795,1733300558322,527
1733300557809,1733300558323,514
1733300557778,1733300558323,545
1733300557862,1733300558323,461
1733300557717,1733300558323,606
1733300557813,1733300558324,511
1733300557777,1733300558324,547
1733300557839,1733300558324,485
1733300557777,1733300558324,547
1733300557719,1733300558324,605
1733300557832,1733300558325,493
1733300557786,1733300558325,539
1733300557779,1733300558328,549
1733300557722,1733300558328,606
1733300557870,1733300558328,458
1733300557875,1733300558361,486
1733300557820,1733300558376,556
1733300557884,1733300558377,493
1733300557719,1733300558387,668
1733300557902,1733300558388,486
1733300557721,1733300558398,677
1733300557720,1733300558398,678
1733300557772,1733300558398,626
1733300557819,1733300558451,632
1733300557787,1733300558456,669
1733300557776,1733300558457,681
1733300557809,1733300558457,648
1733300557826,1733300558461,635
1733300557881,1733300558461,580
1733300557899,1733300558461,562
1733300557882,1733300558462,580
1733300557772,1733300558463,691
1733300557767,1733300558463,696
1733300557817,1733300558464,647
1733300557776,1733300558464,688
1733300557818,1733300558464,646
1733300557817,1733300558464,647
1733300557993,1733300558465,472
1733300557930,1733300558465,535
1733300557818,1733300558469,651
1733300557808,1733300558514,706
1733300557824,1733300558522,698
1733300557859,1733300558523,664
1733300557724,1733300558527,803
1733300557834,1733300558530,696
1733300557819,1733300558550,731
1733300557810,1733300558566,756
1733300557841,1733300558648,807
1733300557818,1733300558665,847
1733300557834,1733300558678,844
1733300557809,1733300558678,869
1733300557818,1733300558679,861
1733300557942,1733300558679,737
1733300557903,1733300558679,776
1733300557810,1733300558685,875
1733300557874,1733300558685,811
1733300557834,1733300558685,851
1733300557816,1733300558685,869
1733300557900,1733300558686,786
1733300557841,1733300558686,845
1733300557778,1733300558687,909
1733300557816,1733300558734,918
1733300557957,1733300558734,777
1733300558011,1733300558734,723
1733300557859,1733300558758,899
1733300557824,1733300558758,934
1733300557809,1733300558759,950
1733300557978,1733300558788,810
1733300557817,1733300558788,971
1733300557870,1733300558788,918
1733300557872,1733300558806,934
1733300557814,1733300558808,994
1733300557810,1733300558808,998
1733300558036,1733300558809,773
1733300557989,1733300558809,820
1733300557949,1733300558809,860
1733300557809,1733300558813,1004
1733300557955,1733300558813,858
1733300557882,1733300558813,931
1733300557813,1733300558813,1000
1733300557777,1733300558819,1042
1733300557794,1733300558819,1025
1733300557817,1733300558820,1003
1733300557905,1733300558820,915
1733300557839,1733300558820,981
1733300557908,1733300558820,912
1733300557872,1733300558820,948
1733300557803,1733300558837,1034
1733300557990,1733300558837,847
1733300557949,1733300558837,888
1733300557863,1733300558841,978
1733300557965,1733300558948,983
1733300557809,1733300558949,1140
1733300557977,1733300558949,972
1733300557808,1733300558949,1141
1733300557818,1733300558949,1131
1733300557815,1733300558949,1134
1733300557956,1733300558950,994
1733300558018,1733300558950,932
1733300557879,1733300558950,1071
1733300557777,1733300558950,1173
1733300557782,1733300558950,1168
1733300557952,1733300558951,999
1733300557826,1733300558951,1125
1733300557860,1733300558951,1091
1733300558150,1733300558951,801
1733300557817,1733300558954,1137
1733300557979,1733300558954,975
1733300557983,1733300558954,971
1733300557778,1733300558966,1188
1733300558031,1733300559044,1013
1733300557939,1733300559046,1107
1733300557809,1733300559047,1238
1733300558039,1733300559047,1008
1733300557809,1733300559047,1238
1733300557882,1733300559047,1165
1733300557916,1733300559047,1131
1733300558008,1733300559048,1040
1733300557817,1733300559087,1270
1733300557824,1733300559087,1263
1733300558019,1733300559088,1069
1733300558029,1733300559088,1059
1733300557941,1733300559142,1201
1733300557819,1733300559142,1323
1733300557984,1733300559142,1158
1733300557814,1733300559143,1329
1733300557966,1733300559143,1177
1733300557823,1733300559143,1320
1733300557827,1733300559144,1317
1733300557818,1733300559144,1326
1733300557901,1733300559146,1245
1733300557954,1733300559160,1206
1733300557953,1733300559162,1209
1733300558203,1733300559162,959
1733300557966,1733300559171,1205
1733300557818,1733300559171,1353
1733300557952,1733300559171,1219
1733300558143,1733300559171,1028
1733300557823,1733300559187,1364
1733300557853,1733300559187,1334
1733300557863,1733300559188,1325
1733300557937,1733300559188,1251
1733300557966,1733300559188,1222
1733300557955,1733300559188,1233
1733300557817,1733300559189,1372
1733300557817,1733300559189,1372
1733300557863,1733300559189,1326
1733300557973,1733300559189,1216
1733300558148,1733300559195,1047
1733300557819,1733300559198,1379
1733300557962,1733300559198,1236
1733300558028,1733300559199,1171
1733300557824,1733300559199,1375
1733300557899,1733300559199,1300
1733300557797,1733300559199,1402
1733300557815,1733300559200,1385
1733300557961,1733300559200,1239
1733300557966,1733300559200,1234
1733300557966,1733300559200,1234
1733300558183,1733300559201,1018
1733300557823,1733300559202,1379
1733300557974,1733300559202,1228
1733300557899,1733300559202,1303
1733300557874,1733300559203,1329
1733300557926,1733300559211,1285
1733300557824,1733300559212,1388
1733300557900,1733300559212,1312
1733300557955,1733300559212,1257
1733300558089,1733300559212,1123
1733300558146,1733300559214,1068
1733300557821,1733300559214,1393
1733300557887,1733300559215,1328
1733300557958,1733300559215,1257
1733300557931,1733300559215,1284
1733300557825,1733300559215,1390
1733300557876,1733300559217,1341
1733300557991,1733300559218,1227
1733300558147,1733300559220,1073
1733300557787,1733300559226,1439
1733300557962,1733300559226,1264
1733300557940,1733300559227,1287
1733300557961,1733300559228,1267
1733300557995,1733300559232,1237
1733300557815,1733300559235,1420
1733300557814,1733300559243,1429
1733300557830,1733300559243,1413
1733300557899,1733300559243,1344
1733300557824,1733300559244,1420
1733300557974,1733300559246,1272
1733300558194,1733300559246,1052
1733300557790,1733300559247,1457
1733300557794,1733300559247,1453
1733300557901,1733300559247,1346
1733300557835,1733300559247,1412
1733300557965,1733300559247,1282
1733300558018,1733300559248,1230
1733300558029,1733300559248,1219
1733300557958,1733300559252,1294
1733300557961,1733300559253,1292
1733300557975,1733300559254,1279
1733300558177,1733300559257,1080
1733300558155,1733300559263,1108
1733300558152,1733300559264,1112
1733300557989,1733300559265,1276
1733300557933,1733300559269,1336
1733300558031,1733300559270,1239
1733300557974,1733300559271,1297
1733300557905,1733300559281,1376
1733300558062,1733300559281,1219
1733300558153,1733300559282,1129
1733300557839,1733300559285,1446
1733300557817,1733300559285,1468
1733300557820,1733300559285,1465
1733300558000,1733300559285,1285
1733300557955,1733300559295,1340
1733300557957,1733300559296,1339
1733300558061,1733300559301,1240
1733300558147,1733300559302,1155
1733300558148,1733300559302,1154
1733300558031,1733300559303,1272
1733300558162,1733300559304,1142
1733300557957,1733300559304,1347
1733300558037,1733300559304,1267
1733300557965,1733300559308,1343
1733300558149,1733300559308,1159
1733300557859,1733300559318,1459
1733300558019,1733300559318,1299
1733300558171,1733300559321,1150
1733300558151,1733300559323,1172
1733300557965,1733300559328,1363
1733300557819,1733300559339,1520
1733300558012,1733300559340,1328
1733300557790,1733300559341,1551
1733300558062,1733300559341,1279
1733300558146,1733300559342,1196
1733300558148,1733300559345,1197
1733300558142,1733300559345,1203
1733300558010,1733300559345,1335
1733300558176,1733300559346,1170
1733300558037,1733300559346,1309
1733300557899,1733300559346,1447
1733300558030,1733300559364,1334
1733300558036,1733300559365,1329
1733300558160,1733300559367,1207
1733300558074,1733300559367,1293
1733300558199,1733300559367,1168
1733300558144,1733300559367,1223
1733300557908,1733300559372,1464
1733300558061,1733300559373,1312
1733300557978,1733300559373,1395
1733300558018,1733300559374,1356
1733300558148,1733300559374,1226
1733300558177,1733300559378,1201
1733300558007,1733300559378,1371
1733300558038,1733300559378,1340
1733300557967,1733300559381,1414
1733300557899,1733300559382,1483
1733300558038,1733300559382,1344
1733300558179,1733300559382,1203
1733300558212,1733300559382,1170
1733300557947,1733300559383,1436
1733300558027,1733300559383,1356
1733300558184,1733300559383,1199
1733300558200,1733300559383,1183
1733300557863,1733300559384,1521
1733300558195,1733300559384,1189
1733300558194,1733300559384,1190
1733300558146,1733300559384,1238
1733300558144,1733300559385,1241
1733300558028,1733300559385,1357
1733300558201,1733300559385,1184
1733300558194,1733300559386,1192
1733300557948,1733300559386,1438
1733300557967,1733300559386,1419
1733300558181,1733300559386,1205
1733300558030,1733300559387,1357
1733300558196,1733300559387,1191
1733300558030,1733300559387,1357
1733300558214,1733300559388,1174
1733300557999,1733300559388,1389
1733300557901,1733300559389,1488
1733300558146,1733300559389,1243
1733300558176,1733300559394,1218
1733300558151,1733300559394,1243
1733300558148,1733300559395,1247
1733300557976,1733300559395,1419
1733300558028,1733300559395,1367
1733300558032,1733300559395,1363
1733300557997,1733300559402,1405
1733300557902,1733300559404,1502
1733300558243,1733300559408,1165
1733300557939,1733300559408,1469
1733300557989,1733300559408,1419
1733300558192,1733300559410,1218
1733300557911,1733300559410,1499
1733300557973,1733300559413,1440
1733300557956,1733300559416,1460
1733300558187,1733300559417,1230
1733300557965,1733300559417,1452
1733300558372,1733300559417,1045
1733300557912,1733300559417,1505
1733300558347,1733300559419,1072
1733300558353,1733300559420,1067
1733300558364,1733300559420,1056
1733300558200,1733300559425,1225
1733300558186,1733300559425,1239
1733300558203,1733300559425,1222
1733300557961,1733300559426,1465
1733300557965,1733300559428,1463
1733300557978,1733300559428,1450
1733300558143,1733300559428,1285
1733300558079,1733300559428,1349
1733300557999,1733300559429,1430
1733300557994,1733300559429,1435
1733300557947,1733300559430,1483
1733300558354,1733300559430,1076
1733300558195,1733300559430,1235
1733300558217,1733300559432,1215
1733300558147,1733300559435,1288
1733300558164,1733300559436,1272
1733300558232,1733300559446,1214
1733300558150,1733300559446,1296
1733300557960,1733300559446,1486
1733300557996,1733300559448,1452
1733300557989,1733300559450,1461
1733300558143,1733300559451,1308
1733300557997,1733300559452,1455
1733300558062,1733300559452,1390
1733300557942,1733300559452,1510
1733300558030,1733300559453,1423
1733300558151,1733300559454,1303
1733300558144,1733300559454,1310
1733300557984,1733300559454,1470
1733300558037,1733300559455,1418
1733300558044,1733300559455,1411
1733300558175,1733300559455,1280
1733300558360,1733300559463,1103
1733300558155,1733300559463,1308
1733300558146,1733300559464,1318
1733300557949,1733300559464,1515
1733300558211,1733300559466,1255
1733300558381,1733300559472,1091
